comment_body,id,idx,n_agree,n_disagree,percentage
"我認為如果我不犯罪，就不用擔心刑責過高。",295,317,238,146,61.97
"針對酒駕、性侵及兒少虐待案件，我認為現行的刑法過輕，所以我同意提高刑事責任，但並不認為鞭刑是一個具有嚇阻作用或可保護受害人的刑事懲罰。",296,384,167,103,61.85
"新聞喜歡報導兒童性侵案件!且將過程內容描述詳細，有些媒體還會做成動畫，短時間不斷報導。造成某些人對孩童的不當遐想，卻不強調會有何刑罰。若政府不做出更嚴厲的罰則（如鞭刑），這些人會繼續傷害無辜幼童。",297,311,8,5,61.53
"我認為可以透過科技阻止酒駕",298,282,209,139,60.05
"最好鞭刑還能直播 才能達到殺雞儆猴之效",299,164,262,179,59.41
"現在的台灣！加害人的人權已經凌駕於被害人的人權之上了。 在未來的時候或許會回到原始的時代，私刑處理了！",300,388,150,104,59.05
"人權由其是西方人權並非普世價值, 沒有必要跟著西方走。",301,224,245,174,58.47
"我認為鞭刑才可嚇阻怕痛不怕死的人，也可減少死刑可能留有改過自新的機會。",302,383,164,117,58.36
"我認為嚴刑峻罰才能有效遏止犯罪，詐騙犯就是一例，雖然往往落網的只是車手而非首腦，但法律若無法達到警惕的效果，自然連詐騙犯的車手都無法杜絕。",303,378,167,121,57.98
"我認為加重現有刑罰就可以解決兒虐問題。",304,12,304,294,50.83
"鞭刑乾脆公投",305,495,39,38,50.64
"我認為加重現有刑罰就可以解決性侵問題。",306,13,320,315,50.39
"我認為鞭刑的討論是期望引發立法者思考有效降低或預防酒駕、虐及性侵的策略過程！",307,280,157,168,48.3
"我認為加重現有刑罰就可以解決酒駕問題。",308,11,308,338,47.67
"一定要增加鞭刑，才能嚇阻酒駕",309,496,38,42,47.5
"台灣這幾十年來，綁架兒童（擄人勒贖）的事件少了很多，和鞭刑不鞭刑沒有關係。",310,272,151,177,46.03
"我認為拘役20天比較有效，且不得罰錢了事。",311,250,152,191,44.31
"從詐騙犯目前不敢去國外設據點因為怕被送回中國就知道重罰有用，以前會喝酒的年終喜慶誰不酒後開車，自從酒駕法上路後現在雖有，少很多也是事實，但有些錢多的不怕罰，沒錢的不怕關，訂鞭刑是最好的選擇相信沒有不怕打的。",312,379,131,166,44.1
"我認為台灣不適合簽署兩公約。",313,319,124,180,40.78
"要解決酒駕、性侵和兒虐案件問題，就必須充分理解加害人的背景、原因，才能從根本去解決問題根源，而不是一切訴諸寄望在刑事嚇阻。",314,386,123,180,40.59
"我認為民主與法治是國家的基石。",315,373,122,184,39.86
"我認為應該推動自願鞭刑員，把執行鞭刑作為一種公民責任，但是考量到很多人其實的信念上不能接受，所以用自願方式，由公民自己執行鞭刑。",316,264,135,212,38.9
"我覺得鞭刑是殘酷的。",317,4,241,433,35.75
"大眾媒體的報導，是我獲取關於台灣治安資訊的管道。",318,501,23,48,32.39
"我覺得 有人不怕罰錢 有人不怕被關 所以肆無忌憚 鞭刑應該會有很大的嚇阻效果",319,369,93,216,30.09
"我覺得侵害別人人權的人，仍應該享有人權的保障。",320,16,193,495,28.05
"人不怕死，不怕罰錢，反正沒錢人肉鹹鹹，但是人肯定怕痛！！別再讓無辜百姓受到可以避免的傷害！！",321,287,118,315,27.25
"我覺得鞭刑會損害人性尊嚴。",322,6,186,506,26.87
"我認為解決酒駕、性侵與兒虐 須處以鞭刑外加公開處刑才能達到嚇阻犯罪的效果",323,425,57,170,25.11
"我認為鞭刑的本質牴觸了人性尊嚴的保障。",324,372,74,238,23.71
"我認為鞭刑違反了憲法保障的人性尊嚴。",325,260,97,327,22.87
"我覺得鞭刑會造成當事人仇視社會，犯下更嚴重的罪。",326,18,110,493,18.24
"我覺得法官在認為犯人有教化可能時應選定教化團體或個人，就像銀行工作一樣需保証人，如再犯則由負責人負連帶責任。",327,387,44,236,15.71
"我覺得被鞭刑過的人會永遠無法回歸社會。",328,15,85,494,14.68
"台灣應該簽署並遵循國際人權公約。",329,322,38,347,9.87
"我認為政府公開討論鞭刑就已經侵犯人權了。",330,8,66,637,9.38
"我應該受到人權保障。",331,321,18,369,4.65
